64177
19603	273	16
19603	19608	28
19603	37	21
19603	20	6
19603	273	16
17012	17013	28
17012	97	23
17012	2099	27
17012	17	13
17012	20	6
17012	273	16
19603	278	15
61976	19869	19
19869	164	1
19869	25	4
19869	6	5
19869	7	6
19869	40874	12
61976	111	13
61976	32346	28
61976	78122	19
61976	20	6
61976	19869	19
19869	72	26
554	2261	23
554	1621	28
554	17	13
554	20	6
554	158	23
554	2261	23
1107	664	13
1107	27269	30
1107	36380	27
1107	78	13
1107	20	6
1107	2261	23
554	556	30
18438	219	15
18438	78125	37
18438	2967	18
18438	272	13
18438	20	6
5509	51699	19
5509	1025	18
5509	45	23
5509	311	13
5509	20	6
18438	32	16
18438	25774	27
18438	201	13
18438	219	15
63510	78126	19
63510	78127	28
63510	83	16
63510	293	13
63510	20	6
63510	78126	19
78126	78128	17
78126	431	7
78126	5	4
78126	6	5
78126	7	6
63510	37	21
63510	97	23
3635	22624	12
22624	17570	28
22624	3430	19
22624	97	23
22624	111	13
22624	20	6
3635	20770	8
3635	5	4
3635	6	5
3635	7	6
3635	22624	12
22624	535	15
1434	14037	19
1434	1435	28
1434	1378	29
1434	111	13
1434	20	6
1434	14037	19
14037	164	1
14037	8	7
14037	25	4
14037	6	5
14037	7	6
1434	1437	19
1434	46	13
12685	38497	12
12685	689	9
12685	134	32
12685	25	4
12685	6	5
12685	7	6
12685	38497	12
61613	129	1
61613	638	17
61613	759	7
61613	5	4
61613	6	5
61613	7	6
61613	38497	12
61613	13603	20
12685	33017	8
6137	158	23
6137	1304	16
6137	278	15
6137	77	18
6137	17	13
6137	20	6
6137	158	23
1397	2122	23
1397	272	13
1397	20	6
6137	6072	28
49419	10239	12
10239	201	13
10239	23312	29
10239	20	6
49419	78136	0
49419	3004	26
49419	5	4
49419	6	5
49419	7	6
10239	311	13
10239	281	13
20611	568	16
20611	37	21
20611	41527	19
20611	490	13
20611	20	6
20611	568	16
26373	37	21
26373	26375	27
26373	97	23
26373	31	13
26373	20	6
26373	568	16
8541	158	23
8541	111	13
8541	8544	27
8541	20	6
8541	158	23
13039	4622	28
13039	568	16
13039	15711	29
13039	281	13
13039	20	6
13039	158	23
8541	37	21
8541	8542	28
8541	17	13
53892	13361	12
53892	134	32
53892	5	4
53892	6	5
53892	7	6
53892	13361	12
13361	37	21
13361	290	16
13361	17	13
13361	20	6
53892	78142	12
53892	64398	0
28041	2963	38
28041	10694	28
28041	278	15
28041	46468	27
28041	46	13
28041	20	6
28041	2963	38
774	2306	29
774	89	16
774	201	13
774	20	6
774	2963	38
28041	17	13
78144	78145	19
78144	37	21
78144	78147	39
78144	17	13
78144	20	6
78144	32	16
78144	78145	19
78145	78149	17
78145	80	7
78145	25	4
78145	6	5
78145	7	6
78144	2294	16
78144	10635	27
78144	198	23
78150	2006	28
2006	290	17
2006	5	4
2006	56	5
2006	7	6
78150	290	16
78150	607	18
78150	111	13
78150	20	6
2006	193	7
2006	2007	0
2006	26	5
58055	46464	12
46464	31620	37
46464	78154	28
46464	288	13
46464	20	6
46464	58055	19
58055	1343	17
58055	709	7
58055	5	4
58055	6	5
58055	7	6
46464	16283	27
46464	32	16
52	5267	12
5267	37	21
5267	45	23
5267	351	13
5267	20	6
5267	52	19
52	442	1
52	78158	12
52	1620	31
52	5	4
52	6	5
52	7	6
5267	17	13
5267	1143	18
793	50118	19
50118	638	17
50118	78160	12
50118	50122	36
50118	5	4
50118	6	5
50118	7	6
50118	793	12
793	311	13
793	535	15
793	20	6
793	50118	19
50118	164	1
50118	193	7
14210	14211	19
14210	293	13
14210	37	21
14210	20	6
14210	14211	19
14211	78163	12
14211	647	26
14211	5	4
14211	6	5
14211	7	6
14210	17258	27
22278	3462	19
3462	165	9
3462	134	32
3462	25	4
3462	6	5
3462	7	6
3462	22278	12
22278	293	13
22278	3462	19
22278	97	23
22278	20	6
3524	89	16
3524	47404	19
3524	78166	27
3524	31	13
3524	20	6
3524	89	16
3524	12212	37
870	3513	28
870	37	21
870	872	29
870	17	13
870	20	6
870	89	16
3524	44	15
4494	5902	36
5902	13377	40
5902	4494	34
5902	25	4
5902	6	5
5902	7	6
4494	80	7
4494	1261	32
4494	5	4
4494	6	5
4494	7	6
4494	5902	36
5902	10790	0
5902	173	26
14973	78169	12
14973	44329	35
14973	28160	8
14973	5	4
14973	6	5
14973	7	6
78169	45	23
78169	34375	27
78169	46	13
78169	20	6
14973	759	7
34590	219	15
34590	37	21
34590	17	13
34590	56529	28
34590	20	6
4463	4464	28
4463	37	21
4463	219	15
4463	31	13
4463	20	6
34590	78173	19
34590	97	23
4509	36276	12
36276	36277	28
36276	358	18
36276	158	23
36276	111	13
36276	20	6
36276	4509	19
4509	78175	8
4509	78176	12
4509	25	4
4509	6	5
4509	7	6
4509	36276	12
36276	43	16
8970	2411	16
8970	37	21
8970	78	13
8970	229	18
8970	20	6
6814	39144	23
6814	490	13
6814	111	13
6814	20	6
8970	78177	19
8970	97	23
8970	46	13
40799	97	23
40799	14123	13
40799	106	16
40799	206	15
40799	20	6
9668	311	13
9668	32	16
9668	97	23
9668	20	6
40799	76445	19
47310	97	23
47310	47315	28
47310	32	16
47310	47312	27
47310	293	13
47310	20	6
47310	97	23
562	257	21
562	206	15
562	584	27
562	17	13
562	20	6
562	97	23
47310	229	18
47310	272	13
50622	45407	19
45407	78178	20
45407	248	7
45407	25	4
45407	6	5
45407	7	6
45407	50	20
45407	655	20
50622	37	21
50622	11476	29
50622	293	13
50622	20	6
45407	442	1
45407	78181	35
45407	78182	12
9147	9150	0
9147	614	7
9147	25	4
9147	6	5
9147	7	6
73961	290	17
73961	614	7
73961	5	4
73961	6	5
73961	7	6
9147	699	2
11839	11840	28
11839	293	13
11839	2947	15
11839	5430	27
11839	20	6
11839	11840	28
11839	273	16
11840	614	7
11840	39193	0
11840	5	4
11840	56	5
11840	7	6
11839	257	21
11839	97	23
11839	311	13
2156	2149	19
2149	78185	20
2149	544	17
2149	25	4
2149	6	5
2149	7	6
2149	2156	12
2156	70557	28
2156	12923	19
2156	46	13
2156	20	6
2149	134	32
2149	78187	8
2149	145	26
56758	19	15
56758	78188	37
56758	2288	23
56758	281	13
56758	20	6
3109	31	13
3109	2261	23
3109	20	6
56758	5108	28
56758	111	13
18865	3	2
18865	18868	0
18865	5	4
18865	6	5
18865	7	6
8448	25557	0
8448	6987	9
8448	25	4
8448	6	5
8448	7	6
18865	70	7
18865	26	5
22398	78194	12
22398	1015	17
22398	5781	34
22398	25	4
22398	6	5
22398	7	6
22398	78194	12
22398	134	32
78196	78197	0
78196	134	32
78196	5	4
78196	6	5
78196	7	6
78196	78194	12
22398	959	35
22398	60894	12
47310	278	15
47310	32	16
47310	229	18
47310	47312	27
47310	311	13
47310	20	6
47310	278	15
2965	46	13
2965	10561	29
2965	198	23
2965	20	6
2965	278	15
47310	272	13
47310	37	21
21430	35750	19
35750	2497	17
35750	5854	9
35750	5	4
35750	6	5
35750	7	6
35750	21430	12
21430	37	21
21430	106	16
21430	17	13
21430	20	6
21430	35750	19
15	16	12
16	19	15
16	28	18
16	69908	27
16	17	13
16	20	6
16	21	16
15	22	17
15	78199	12
15	25	4
15	56	5
15	7	6
16	10421	28
10965	6879	12
10965	269	1
10965	25	4
10965	6	5
10965	7	6
10965	6879	12
6879	37	21
6879	2657	18
6879	97	23
6879	46	13
6879	20	6
10965	879	40
10965	78203	12
3470	78204	12
3470	442	1
3470	3475	9
3470	25	4
3470	6	5
3470	7	6
3470	78204	12
78204	78206	28
78204	229	18
78204	97	23
78204	20	6
3470	78207	0
3470	28111	12
5318	78209	12
5318	191	8
5318	390	26
5318	25	4
5318	6	5
5318	7	6
5318	78209	12
78209	78211	29
78209	32020	27
78209	311	13
78209	20	6
5318	1609	1
5318	6343	35
65367	7183	19
7183	33022	17
7183	5	4
7183	26	5
7183	7	6
65367	31	13
65367	78214	19
65367	97	23
65367	20	6
7183	185	33
7183	7187	9
37115	8652	19
8652	269	1
8652	5	4
8652	26	5
8652	7	6
8652	37115	12
37115	37	21
37115	78217	19
37115	78218	27
37115	111	13
37115	20	6
8652	7501	9
8652	6	5
23730	43	16
23730	30366	28
23730	78219	19
23730	97	23
23730	311	13
23730	20	6
23730	43	16
23730	223	18
15883	31	13
15883	7432	27
15883	20	6
15883	43	16
23730	37	21
23730	23731	19
31541	17773	19
31541	111	13
31541	31543	27
31541	20	6
31541	17773	19
17773	3246	20
17773	41486	0
17773	5	4
17773	26	5
17773	7	6
31541	37	21
28953	97	23
28953	37	21
28953	78221	19
28953	28781	27
28953	20	6
562	17	13
562	584	27
562	97	23
562	20	6
28953	273	16
28953	78222	19
28953	97	23
5999	111	13
5999	6003	28
5999	229	18
5999	111	13
5999	20	6
6121	158	23
6121	111	13
6121	20	6
5999	599	15
5999	918	27
5999	201	13
78225	26764	19
26764	709	7
26764	5	4
26764	6	5
26764	7	6
78225	38588	28
78225	78227	27
78225	322	13
78225	20	6
26764	46155	0
64325	50387	19
50387	54421	0
50387	71	9
50387	390	26
50387	25	4
50387	6	5
50387	7	6
50387	64325	12
64325	37	21
64325	106	16
64325	44	15
64325	111	13
64325	20	6
67163	278	15
67163	111	13
67163	97	23
67163	20	6
67163	32	16
2735	37	21
2735	32	16
2735	288	13
2735	20	6
67163	37	21
67163	77672	19
67163	293	13
50955	11034	19
11034	28139	35
11034	193	7
11034	5	4
11034	125	5
11034	7	6
50955	17	13
50955	198	23
50955	20	6
11034	32351	12
78231	106	16
78231	37	21
78231	97	23
78231	311	13
78231	20	6
1648	42081	19
1648	865	27
1648	351	13
1648	20	6
78231	8690	27
78231	111	13
24634	0	19
24634	37	21
24634	24637	30
24634	272	13
24634	20	6
24634	0	19
0	1343	17
0	5	4
0	6	5
0	7	6
24634	32	16
24634	34037	29
24634	351	13
48603	97	23
48603	664	13
48603	43	16
48603	20	6
48603	97	23
2050	33	15
2050	7554	19
2050	17	13
2050	20	6
2050	97	23
48603	33	15
48603	48605	19
7852	29011	12
29011	45	23
29011	311	13
29011	20	6
7852	23627	8
7852	133	26
7852	5	4
7852	6	5
7852	7	6
29011	288	13
29011	30321	29
29011	2213	18
7732	781	19
7732	106	16
7732	9329	29
7732	78240	27
7732	288	13
7732	20	6
7732	781	19
781	1014	8
781	25	4
781	26	5
781	7	6
781	3078	20
7732	44	15
7732	2963	38
11566	25929	19
25929	16925	20
25929	31794	12
25929	25	4
25929	6	5
25929	7	6
11566	37	21
11566	111	13
11566	11570	27
11566	20	6
25929	2	1
30573	5441	12
5441	177	13
5441	508	28
5441	20	6
5441	32	16
5441	30573	19
30573	30576	17
30573	7501	9
30573	5	4
30573	6	5
30573	7	6
5441	502	28
5441	158	23
73493	9882	19
9882	37248	12
9882	134	32
9882	5	4
9882	6	5
9882	7	6
73493	290	16
73493	45	23
73493	311	13
73493	20	6
9882	2071	9
7694	15407	12
7694	15404	8
7694	5	4
7694	6	5
7694	7	6
7694	15407	12
15407	28537	28
15407	106	16
15407	490	13
15407	20	6
7694	11	9
78252	6777	28
6777	638	17
6777	6780	0
6777	5	4
6777	56	5
6777	7	6
78252	17	13
78252	257	21
78252	32367	19
78252	20	6
78252	6777	28
6777	10	8
6777	38114	12
21587	21588	19
21588	78255	8
21588	133	26
21588	5	4
21588	6	5
21588	7	6
21588	21587	12
21587	46	13
21587	23039	29
21587	97	23
21587	20	6
78256	2138	12
2138	37	21
2138	37293	28
2138	111	13
2138	20	6
78256	78257	8
78256	78258	12
78256	134	32
78256	5	4
78256	6	5
78256	7	6
2138	2141	29
72597	72598	12
72598	44	15
72598	43	16
72598	17	13
72598	20	6
72597	78260	0
72597	78261	12
72597	25	4
72597	56	5
72597	7	6
72598	72597	28
72598	158	23
335	78262	19
335	210	13
335	539	18
335	20	6
335	78262	19
78262	80	7
78262	78265	0
78262	5	4
78262	6	5
78262	7	6
335	336	37
335	59	13
25440	78267	12
25440	141	20
25440	45237	35
25440	5	4
25440	6	5
25440	7	6
25440	78267	12
78268	78270	8
78268	134	32
78268	5	4
78268	6	5
78268	7	6
78268	78267	12
25440	32905	20
25440	24487	0
64325	50387	19
50387	54421	0
50387	71	9
50387	390	26
50387	25	4
50387	6	5
50387	7	6
50387	64325	12
64325	37	21
64325	106	16
64325	44	15
64325	111	13
64325	20	6
61354	106	16
61354	37516	37
61354	229	18
61354	17	13
61354	20	6
26028	45325	28
26028	371	18
26028	17	13
26028	20	6
61354	209	27
54790	54024	19
54024	80	7
54024	134	32
54024	5	4
54024	6	5
54024	7	6
54790	78271	28
54790	106	16
54790	351	13
54790	20	6
54024	1846	8
32121	29963	12
29963	46	13
29963	19	15
29963	20	6
32121	442	1
32121	75186	0
32121	145	26
32121	25	4
32121	6	5
32121	7	6
29963	37	21
29963	6064	19
46216	24175	19
46216	1883	16
46216	78273	27
46216	311	13
46216	20	6
46216	24175	19
24175	371	33
24175	35667	0
24175	5	4
24175	56	5
24175	7	6
46216	78276	30
46216	158	23
46216	201	13
12853	78277	19
12853	58	18
12853	5427	27
12853	17	13
12853	20	6
12853	78277	19
78277	164	1
78277	78279	0
78277	78280	12
78277	5	4
78277	6	5
78277	7	6
12853	2947	15
12853	1445	19
42026	106	16
42026	37	21
42026	48578	28
42026	464	18
42026	201	13
42026	20	6
42026	106	16
10653	10896	27
10653	10277	23
10653	78	13
10653	20	6
10653	106	16
48939	17	13
48939	257	21
48939	206	15
48939	97	23
48939	17	13
48939	20	6
870	89	16
870	9446	19
870	17	13
870	272	13
870	20	6
28888	78283	19
28888	1647	28
28888	44	15
28888	14123	13
28888	20	6
28888	78283	19
78283	236	1
78283	78286	12
78283	5	4
78283	6	5
78283	7	6
78283	28888	12
28888	323	18
28888	106	16
28888	17	13
8124	58477	28
8124	37	21
8124	44	15
8124	664	13
8124	20	6
8124	58477	28
58477	78288	0
58477	70	7
58477	5	4
58477	56	5
58477	7	6
8124	8126	27
8124	524	23
8124	31	13
8124	8127	19
14329	7791	12
7791	33	15
7791	3889	19
7791	311	13
7791	20	6
14329	14331	17
14329	614	7
14329	77901	12
14329	25	4
14329	6	5
14329	7	6
7791	290	16
7791	865	27
38334	201	13
38334	13385	28
38334	37	21
38334	201	13
38334	20	6
31430	281	13
31430	28	18
31430	201	13
31430	20	6
38334	2148	18
38334	55878	29
38334	5777	13
14506	7381	12
7381	37	21
7381	17	13
7381	20	6
14506	25203	12
14506	25	4
14506	6	5
14506	7	6
7381	77	18
7381	290	16
7381	4258	19
16190	57226	12
57226	78296	37
57226	58254	28
57226	71008	29
57226	311	13
57226	20	6
57226	16190	19
16190	371	33
16190	124	26
16190	5	4
16190	6	5
16190	7	6
16190	57226	12
57226	535	15
57226	293	13
75040	3363	19
3363	3367	0
3363	1044	26
3363	25	4
3363	6	5
3363	7	6
3363	75040	12
75040	37	21
75040	14390	19
75040	46	13
75040	20	6
3363	6438	9
78301	3471	28
3471	260	2
3471	47956	12
3471	5	4
3471	56	5
3471	7	6
78301	9075	19
78301	290	16
78301	311	13
78301	20	6
3471	48656	8
3471	40096	0
3471	26	5
12133	702	2
12133	1015	17
12133	12134	0
12133	709	7
12133	5	4
12133	6	5
12133	7	6
12133	702	2
59696	1883	17
59696	193	7
59696	59697	0
59696	5	4
59696	6	5
59696	7	6
59696	702	2
78305	23699	28
23699	4284	31
23699	5	4
23699	56	5
23699	7	6
78305	23699	28
78305	78308	27
78305	17	13
78305	20	6
23699	252	33
23699	13969	24
21084	12692	12
12692	32	16
12692	203	18
12692	201	13
12692	20	6
12692	21084	19
21084	158	2
21084	248	7
21084	65941	0
21084	5	4
21084	6	5
21084	7	6
12692	37	21
12692	198	23
12692	281	13
4501	45	23
4501	4507	30
4501	4503	27
4501	311	13
4501	20	6
4584	311	13
4584	58390	27
4584	20	6
4501	37	21
4501	23054	28
4501	69	13
4501	32	16
6477	19215	12
19215	351	13
19215	1740	18
19215	20	6
19215	6477	19
6477	6478	0
6477	2071	9
6477	134	32
6477	5	4
6477	6	5
6477	7	6
19215	37	21
19215	106	16
19215	21923	19
52427	2273	28
52427	28	18
52427	63932	27
52427	17	13
52427	20	6
52427	2273	28
52427	247	16
2273	5678	17
2273	5	4
2273	56	5
2273	7	6
52427	44	15
17726	17819	12
17819	17820	28
17819	97	23
17819	293	13
17819	20	6
17819	17726	19
17726	32	17
17726	78319	12
17726	5	4
17726	26	5
17726	7	6
17819	32	16
17819	311	13
21366	36614	12
36614	36617	28
36614	32	16
36614	78118	19
36614	69	13
36614	20	6
21366	15656	17
21366	80	7
21366	5	4
21366	6	5
21366	7	6
36614	33	15
36614	311	13
33097	31652	19
31652	2	1
31652	390	26
31652	25	4
31652	6	5
31652	7	6
33097	37	21
33097	203	18
33097	17	13
33097	20	6
33097	31652	19
31652	198	2
31652	78322	17
60864	4900	19
4900	21877	20
4900	638	17
4900	25	4
4900	6	5
4900	7	6
4900	60864	12
60864	323	18
60864	78324	29
60864	17	13
60864	20	6
60864	4900	19
4900	640	1
4900	134	32
5173	11373	12
5173	5176	17
5173	221	26
5173	25	4
5173	6	5
5173	7	6
5173	11373	12
78326	78327	20
78326	269	1
78326	1574	7
78326	5	4
78326	6	5
78326	7	6
78326	11373	12
5173	303	7
5173	1365	9
983	48266	0
983	1609	1
983	479	26
983	5	4
983	6	5
983	7	6
78329	78330	20
78329	709	7
78329	25	4
78329	6	5
78329	7	6
983	653	35
18898	11788	12
11788	311	13
11788	37	21
11788	20	6
18898	12058	17
18898	5	4
18898	6	5
18898	7	6
18898	11788	12
11788	23752	19
11788	18672	27
28429	32	16
28429	38379	28
28429	28430	19
28429	97	23
28429	177	13
28429	20	6
28429	32	16
4165	664	13
4165	83	16
4165	97	23
4165	17	13
4165	20	6
4165	32	16
28429	37	21
28429	19	15
3162	43	16
3162	3163	28
3162	37	21
3162	78335	19
3162	17	13
3162	20	6
3162	43	16
16205	293	13
16205	51967	19
16205	20	6
16205	43	16
3162	535	15
3162	223	18
3162	17387	27
72357	31158	28
72357	17	13
72357	77	18
72357	20	6
72357	31158	28
72357	4928	16
31158	4930	17
31158	58227	12
31158	5	4
31158	56	5
31158	7	6
72357	44	15
72357	16988	27
29093	29092	12
29092	37	21
29092	358	18
29092	111	13
29092	20	6
29092	29093	28
29093	303	7
29093	29095	8
29093	7090	12
29093	5	4
29093	56	5
29093	7	6
29092	758	16
78341	106	16
78341	37	21
78341	219	15
78341	281	13
78341	20	6
1648	351	13
1648	198	23
1648	20	6
78341	40453	27
15183	2294	16
15183	44	15
15183	7365	19
15183	272	13
15183	20	6
15183	2294	16
1464	2294	16
1464	219	15
1464	1465	19
1464	31	13
1464	20	6
15183	37	21
18224	17	13
18224	43	16
18224	44	15
18224	17	13
18224	20	6
1100	7234	39
1100	1102	27
1100	17	13
1100	20	6
18224	252	18
12768	97	23
12768	12771	28
12768	12769	16
12768	229	18
12768	46	13
12768	20	6
11429	62365	30
11429	4400	18
11429	201	13
11429	20	6
12768	37	21
12768	97	23
14525	78348	19
14525	37	21
14525	63449	28
14525	281	13
14525	20	6
14525	78348	19
78348	78351	17
78348	133	26
78348	5	4
78348	6	5
78348	7	6
14525	74437	27
14525	43	16
14525	111	13
8367	273	16
8367	8371	28
8367	111	13
8367	33	15
8367	20	6
8367	273	16
1266	1267	28
1266	4892	27
1266	351	13
1266	20	6
1266	273	16
8367	37	21
78231	97	23
78231	106	16
78231	3067	19
78231	111	13
78231	20	6
1172	17	13
1172	26165	39
1172	97	23
1172	20	6
78231	78354	39
78231	78355	29
78231	311	13
17735	17736	12
17736	37	21
17736	2125	18
17736	201	13
17736	20	6
17736	106	16
17735	17739	17
17735	5	4
17735	7	6
17736	290	16
17736	311	13
34260	1883	16
34260	53796	28
34260	69	13
34260	97	23
34260	20	6
34260	1883	16
8671	37	21
8671	8673	27
8671	17	13
8671	20	6
8671	1883	16
34260	37	21
24978	24977	12
24977	39775	29
24977	21541	27
24977	293	13
24977	20	6
24977	24978	19
24978	442	1
24978	24984	0
24978	133	26
24978	5	4
24978	6	5
24978	7	6
24977	106	16
24977	2074	18
78361	1427	19
1427	64962	8
1427	14121	12
1427	5	4
1427	6	5
1427	7	6
78361	46	13
78361	106	16
78361	97	23
78361	20	6
1427	1433	36
1427	134	32
78362	7340	19
7340	3	2
7340	7342	36
7340	5	4
7340	26	5
7340	7	6
7340	56	20
78362	78364	28
78362	37	21
78362	201	13
78362	20	6
78362	7340	19
7340	78367	0
7340	6	5
3350	61403	12
3350	78368	20
3350	390	26
3350	25	4
3350	6	5
3350	7	6
3350	61403	12
3350	6031	20
61403	61401	28
61403	106	16
61403	97	23
61403	17	13
61403	20	6
3350	78369	12
3350	13202	24
3350	4911	20
32531	32532	12
32532	37	21
32532	460	18
32532	17	13
32532	20	6
32532	32531	19
32531	8	7
32531	78371	0
32531	25	4
32531	6	5
32531	7	6
32532	44	15
46945	45	23
46945	35382	28
46945	44	15
46945	17	13
46945	20	6
4646	78374	37
4646	33	15
4646	17	13
4646	20	6
46945	78375	19
46945	42467	27
34672	34673	19
34673	78376	20
34673	1942	9
34673	5	4
34673	6	5
34673	7	6
34673	34672	12
34672	17	13
34672	34673	19
34672	20	6
34673	34679	8
34673	479	26
27343	44	15
27343	27345	16
27343	20302	27
27343	97	23
27343	17	13
27343	20	6
27343	44	15
6024	32	16
6024	6460	19
6024	97	23
6024	177	13
6024	20	6
6024	44	15
27343	78378	28
27343	27346	19
7771	32311	12
32311	252	18
32311	58435	27
32311	111	13
32311	20	6
32311	7771	19
7771	3	2
7771	18442	0
7771	5	4
7771	6	5
7771	7	6
32311	37	21
32311	44	15
32311	158	23
462	191	8
462	702	20
462	638	17
462	32351	12
462	5	4
462	26	5
462	7	6
462	191	8
10297	2675	17
10297	959	35
10297	78380	12
10297	5	4
10297	6	5
10297	7	6
462	134	32
462	6	5
12452	106	16
12452	33696	19
12452	358	18
12452	111	13
12452	20	6
12452	106	16
3876	7183	19
3876	10840	29
3876	422	18
3876	311	13
3876	20	6
3876	106	16
12452	15196	28
6808	89	16
6808	8117	28
6808	18773	19
6808	584	27
6808	311	13
6808	20	6
6808	89	16
2590	2591	28
2590	257	21
2590	201	13
2590	20	6
2590	89	16
6808	78382	19
2428	2480	19
2428	37	21
2428	77	18
2428	17	13
2428	20	6
2428	2480	19
2480	77574	20
2480	1343	17
2480	506	7
2480	25	4
2480	6	5
2480	7	6
2428	278	15
20551	5243	8
20551	5	4
20551	3059	5
20551	7	6
20551	290	17
20551	5243	8
5240	290	17
5240	5243	8
5240	37510	0
5240	5	4
5240	6	5
5240	7	6
20551	67944	20
20551	78386	12
20551	56	5
8963	8969	19
8963	15608	28
8963	76437	37
8963	2213	18
8963	20	6
8963	43	16
8963	8969	19
8969	1219	17
8969	193	7
8969	78387	0
8969	5	4
8969	6	5
8969	7	6
8963	8964	19
76976	78389	12
76976	78390	20
76976	78391	35
76976	2976	26
76976	5	4
76976	6	5
76976	7	6
76976	78389	12
76976	2073	20
78392	442	1
78392	35818	17
78392	5	4
78392	6	5
78392	7	6
78392	78389	12
76976	78394	20
76976	164	1
76976	26	5
14725	8700	28
14725	1087	16
14725	14730	27
14725	17	13
14725	20	6
14725	8700	28
8700	78396	8
8700	344	0
8700	5	4
8700	56	5
8700	7	6
14725	7694	19
46937	198	23
46937	311	13
46937	32	16
46937	20	6
46937	198	23
3810	34813	27
3810	6898	19
3810	198	23
3810	311	13
3810	20	6
46937	44	15
7925	50449	12
50449	37	21
50449	50451	30
50449	17	13
50449	20	6
7925	21531	12
7925	5	4
7925	6	5
7925	7	6
50449	809	19
50449	29659	27
20472	3929	33
20472	10369	8
20472	647	26
20472	5	4
20472	6	5
20472	7	6
15167	759	7
15167	5	4
15167	6	5
15167	7	6
20472	3	2
20472	78405	12
20472	55271	41
20472	125	5
23533	78406	19
23533	37	21
23533	111	13
23533	20	6
23533	78406	19
78406	431	7
78406	170	26
78406	25	4
78406	6	5
78406	7	6
23533	33	15
23533	311	13
2930	78408	19
2930	311	13
2930	33	15
2930	20	6
2930	78408	19
78408	2411	17
78408	78409	0
78408	759	7
78408	5	4
78408	6	5
78408	7	6
2930	4164	28
2930	32	16
70256	78410	12
70256	67244	17
70256	1574	7
70256	5	4
70256	56	5
70256	7	6
70256	78410	12
78412	78413	20
78412	78414	8
78412	78415	12
78412	25	4
78412	6	5
78412	7	6
78412	78410	12
70256	46758	20
70256	125	5
78416	1595	28
1595	193	7
1595	1596	12
1595	5	4
1595	56	5
1595	7	6
78416	293	13
78416	257	21
78416	97	23
78416	20	6
1595	78417	20
1595	4804	5
17208	28209	19
28209	78419	20
28209	193	7
28209	5	4
28209	6	5
28209	7	6
17208	17	13
17208	106	16
17208	78420	19
17208	20	6
28209	78421	20
28209	442	1
28209	78422	12
78423	29838	12
29838	281	13
29838	37	21
29838	20	6
29838	539	18
78423	78425	0
78423	3004	26
78423	5	4
78423	56	5
78423	7	6
29838	59468	29
29838	78426	27
3693	3621	28
3693	111	13
3693	37	21
3693	97	23
3693	20	6
3693	3621	28
3621	260	2
3621	5	4
3621	56	5
3621	7	6
3693	2657	18
3693	106	16
3693	272	13
7233	59283	19
7233	37	21
7233	76785	16
7233	33	15
7233	664	13
7233	20	6
7233	59283	19
59283	80	7
59283	1459	26
59283	5	4
59283	6	5
59283	7	6
7233	288	13
7233	32	16
7233	98	27
78430	28375	19
28375	442	1
28375	689	9
28375	72	26
28375	25	4
28375	6	5
28375	7	6
78430	17	13
78430	53919	28
78430	20	6
28375	57981	20
28375	1087	17
28375	62414	0
78431	10846	28
10846	3	2
10846	431	7
10846	5	4
10846	56	5
10846	7	6
78431	37	21
78431	97	23
78431	31	13
78431	20	6
10846	78434	20
10846	26	5
5297	206	15
5297	97	23
5297	5298	27
5297	257	21
5297	20	6
5428	157	13
5428	346	15
5428	5430	27
5428	20	6
5428	5431	19
5297	206	15
24541	5526	12
5526	2285	16
5526	24542	30
5526	252	18
5526	288	13
5526	20	6
5526	24541	28
24541	24544	20
24541	614	7
24541	12575	0
24541	5	4
24541	56	5
24541	7	6
5526	43	16
5526	5529	27
5526	293	13
15108	22863	24
22863	78436	20
22863	8	7
22863	5	4
22863	125	5
22863	6	5
22863	7	6
15108	24363	0
15108	5	4
15108	6	5
15108	7	6
15108	22863	24
22863	5310	17
22863	3774	12
22863	56	5
36557	106	16
36557	18169	28
36557	36561	37
36557	97	23
36557	288	13
36557	20	6
36557	106	16
7649	257	21
7649	322	13
7649	206	15
7649	20	6
7649	106	16
36557	535	15
36557	3345	18
542	6518	12
542	39041	8
542	3466	26
542	5	4
542	6	5
542	7	6
75763	75764	8
75763	61717	12
75763	134	32
75763	5	4
75763	6	5
75763	7	6
542	431	7
542	545	0
542	8735	20
542	546	20
78443	78444	16
78443	293	13
78443	37	21
78443	44	15
78443	20	6
78443	78444	16
78445	293	13
78445	535	15
78445	78446	19
78445	20	6
78445	78444	16
78443	78447	27
78443	229	18
78443	97	23
78443	69	13
10830	97	23
10830	78448	28
10830	37	21
10830	10831	19
10830	20	6
10830	97	23
465	281	13
465	4694	19
465	97	23
465	20	6
10830	38472	28
10830	229	18
15357	97	23
15357	37	21
15357	535	15
15357	8503	27
15357	17	13
15357	20	6
15357	97	23
465	257	21
465	206	15
465	311	13
465	20	6
465	97	23
15357	77634	19
25440	78267	12
25440	141	20
25440	45237	35
25440	5	4
25440	6	5
25440	7	6
25440	78267	12
78268	78270	8
78268	134	32
78268	5	4
78268	6	5
78268	7	6
78268	78267	12
25440	32905	20
25440	24487	0
2097	3295	12
3295	257	21
3295	32	16
3295	664	13
3295	20	6
2097	925	17
2097	248	7
2097	25	4
2097	125	5
2097	7	6
3295	17	13
3295	5077	28
3295	3296	27
22412	25127	12
22412	1015	17
22412	22413	8
22412	5	4
22412	125	5
22412	6	5
22412	7	6
22412	25127	12
75537	1975	20
